16, 150, PA5-B-Debug-SampleReadingsTest.txt 6
  -49.04,   -44.92,    97.81
   -3.17,    -4.80,    44.15
  -44.33,     9.81,    90.18
   44.43,   -19.73,    74.19
   34.06,   -54.62,    27.60
    3.93,     9.04,    23.02
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -16.71,   -37.82,   136.51
   29.16,     2.30,    82.85
  -12.00,    16.91,   128.88
   76.76,   -12.62,   112.89
   66.39,   -47.52,    66.30
   36.26,    16.14,    61.72
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -40.92,   -45.55,   149.58
    4.95,    -5.43,    95.92
  -36.21,     9.18,   141.95
   52.55,   -20.36,   125.96
   42.18,   -55.25,    79.37
   12.05,     8.41,    74.79
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -39.51,   -18.23,   179.07
    6.36,    21.90,   125.40
  -34.80,    36.50,   171.44
   53.96,     6.97,   155.45
   43.59,   -27.92,   108.85
   13.46,    35.73,   104.28
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -44.97,   -27.11,   133.92
    0.89,    13.01,    80.25
  -40.27,    27.62,   126.29
   48.50,    -1.91,   110.30
   38.13,   -36.81,    63.70
    8.00,    26.85,    59.13
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -33.82,   -13.32,   175.62
   12.04,    26.81,   121.95
  -29.12,    41.42,   167.98
   59.65,    11.88,   152.00
   49.28,   -23.01,   105.40
   19.15,    40.65,   100.82
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -23.72,   -13.48,   103.80
   22.15,    26.65,    50.13
  -19.01,    41.26,    96.17
   69.75,    11.72,    80.18
   59.38,   -23.17,    33.58
   29.25,    40.48,    29.01
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -42.84,   -44.59,   181.16
    3.02,    -4.47,   127.50
  -38.14,    10.14,   173.53
   50.62,   -19.40,   157.54
   40.25,   -54.29,   110.95
   10.12,     9.37,   106.37
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -29.62,   -11.44,   158.97
   16.25,    28.68,   105.30
  -24.92,    43.29,   151.33
   63.85,    13.75,   135.35
   53.48,   -21.14,    88.75
   23.35,    42.52,    84.17
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -32.57,   -39.91,   107.34
   13.30,     0.21,    53.68
  -27.86,    14.82,    99.71
   60.90,   -14.71,    83.72
   50.53,   -49.61,    37.13
   20.40,    14.05,    32.55
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -37.51,   -50.68,   125.35
    8.36,   -10.56,    71.68
  -32.80,     4.05,   117.72
   55.96,   -25.48,   101.73
   45.59,   -60.38,    55.13
   15.46,     3.28,    50.56
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -23.13,    -9.89,   130.21
   22.74,    30.23,    76.55
  -18.42,    44.84,   122.58
   70.34,    15.31,   106.60
   59.97,   -19.58,    60.00
   29.84,    44.07,    55.42
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -28.27,   -35.02,   172.80
   17.59,     5.10,   119.13
  -23.57,    19.71,   165.17
   65.20,    -9.82,   149.18
   54.83,   -44.72,   102.58
   24.70,    18.94,    98.01
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -81.56,   -59.88,    82.91
  -35.69,   -19.76,    29.25
  -76.85,    -5.15,    75.28
   11.91,   -34.69,    59.29
    1.54,   -69.58,    12.70
  -28.59,    -5.92,     8.12
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -45.78,   -46.26,   153.43
    0.09,    -6.14,    99.76
  -41.07,     8.47,   145.79
   47.69,   -21.07,   129.81
   37.32,   -55.96,    83.21
    7.19,     7.70,    78.63
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -38.17,   -49.92,   126.72
    7.70,    -9.79,    73.06
  -33.46,     4.82,   119.09
   55.30,   -24.72,   103.10
   44.93,   -59.61,    56.51
   14.80,     4.05,    51.93
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -76.03,   -29.06,    94.86
  -30.17,    11.06,    41.19
  -71.33,    25.67,    87.23
   17.43,    -3.86,    71.24
    7.06,   -38.75,    24.64
  -23.07,    24.90,    20.07
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -68.44,   -60.82,   113.44
  -22.58,   -20.70,    59.78
  -63.74,    -6.09,   105.81
   25.03,   -35.62,    89.82
   14.65,   -70.52,    43.23
  -15.47,    -6.86,    38.65
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -30.19,   -40.72,   142.25
   15.67,    -0.59,    88.58
  -25.49,    14.02,   134.62
   63.27,   -15.52,   118.63
   52.90,   -50.41,    72.03
   22.77,    13.24,    67.46
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -32.17,   -19.33,   186.75
   13.69,    20.79,   133.08
  -27.47,    35.40,   179.12
   61.29,     5.87,   163.13
   50.92,   -29.03,   116.53
   20.80,    34.63,   111.96
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -13.30,   -21.61,   134.06
   32.57,    18.51,    80.39
   -8.60,    33.12,   126.43
   80.17,     3.58,   110.44
   69.80,   -31.31,    63.84
   39.67,    32.35,    59.27
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -71.67,   -60.60,    77.41
  -25.81,   -20.47,    23.75
  -66.97,    -5.86,    69.78
   21.80,   -35.40,    53.79
   11.42,   -70.29,     7.20
  -18.70,    -6.63,     2.62
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -73.25,   -63.65,   114.72
  -27.39,   -23.53,    61.06
  -68.55,    -8.92,   107.09
   20.22,   -38.45,    91.11
    9.85,   -73.35,    44.51
  -20.28,    -9.69,    39.93
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -36.35,   -14.00,   176.77
    9.52,    26.12,   123.10
  -31.65,    40.73,   169.14
   57.12,    11.20,   153.15
   46.75,   -23.70,   106.55
   16.62,    39.96,   101.98
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -41.56,   -22.37,   164.92
    4.30,    17.75,   111.25
  -36.86,    32.36,   157.29
   51.91,     2.82,   141.30
   41.53,   -32.07,    94.70
   11.41,    31.59,    90.13
   -2.16,   -27.32,   -76.78
   19.07,     9.23,   -40.87
   30.23,     4.89,   -99.56
   16.77,    -2.88,   -56.92
   34.72,    21.35,   -87.63
  -25.68,    19.53,   -83.02
    0.00,     0.00,     0.00
