16, 20, PA3-J-Unknown-SampleReadingsTest.txt 0
  -23.04,   -44.95,   105.40
   23.17,    -4.76,    52.56
  -18.48,     9.91,    98.32
   70.47,   -19.83,    81.81
   59.91,   -55.10,    35.99
   30.21,     9.00,    30.82
  -17.55,   -26.33,   -80.57
    7.13,     9.67,   -46.15
   15.70,     3.85,  -105.47
    3.71,    -2.19,   -62.31
   21.56,    20.01,   -93.54
  -38.73,    21.61,   -86.91
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -25.97,   -32.54,    98.28
   19.88,     7.70,    44.23
  -20.30,    21.84,    90.44
   67.86,    -7.35,    74.56
   58.03,   -42.34,    28.40
   27.53,    21.09,    23.61
  -22.57,   -27.83,   -80.37
    2.27,     8.05,   -47.02
   10.28,     1.13,  -105.90
   -0.99,    -4.18,   -62.08
   16.68,    17.92,   -94.40
  -43.31,    19.16,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -68.54,   -62.54,   109.44
  -23.18,   -22.17,    55.94
  -63.90,    -7.50,   101.75
   24.72,   -37.12,    86.63
   14.37,   -72.14,    39.83
  -15.69,    -7.95,    34.67
  -22.68,   -28.24,   -82.25
    1.42,     8.10,   -47.72
   10.10,     1.33,  -106.81
   -2.20,    -4.21,   -63.65
   16.37,    18.09,   -95.33
  -44.76,    19.45,   -88.31
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -34.68,   -14.27,   146.76
   10.36,    26.17,    93.76
  -30.62,    40.58,   139.46
   58.45,    11.13,   123.03
   48.04,   -23.90,    77.29
   18.12,    40.10,    71.87
  -19.26,   -30.01,   -79.59
    5.07,     6.68,   -46.19
   13.46,     0.21,  -104.51
    1.49,    -5.05,   -61.59
   19.38,    17.11,   -93.20
  -40.95,    18.56,   -87.49
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -98.84,   -43.81,    95.10
  -53.10,    -3.90,    42.07
  -93.99,    10.54,    87.51
   -4.81,   -18.92,    72.12
  -15.21,   -53.42,    25.13
  -45.27,     9.48,    20.43
  -21.70,   -26.35,   -80.92
    2.50,     9.77,   -47.17
   11.18,     3.73,  -105.75
   -0.40,    -2.50,   -63.06
   17.19,    19.89,   -94.72
  -42.98,    20.56,   -88.26
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -83.20,   -24.09,   103.28
  -37.14,    15.97,    49.97
  -78.98,    30.18,    96.06
   10.59,     0.67,    80.04
   -0.27,   -33.79,    33.02
  -29.87,    29.58,    28.91
  -22.74,   -28.01,   -82.48
    0.45,     8.98,   -48.87
    9.70,     1.50,  -107.79
   -2.29,    -4.35,   -64.48
   15.45,    18.26,   -96.90
  -44.83,    19.44,   -90.32
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -63.12,   -23.07,   156.58
  -17.03,    17.44,   102.67
  -58.07,    31.82,   148.89
   30.72,     2.45,   132.91
   19.88,   -32.85,    86.41
  -10.14,    30.51,    81.68
  -15.80,   -29.30,   -79.61
    8.01,     8.04,   -46.53
   16.95,     0.69,  -105.30
    4.36,    -4.06,   -61.23
   22.18,    17.76,   -93.63
  -37.55,    18.58,   -87.08
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -79.08,   -67.99,    91.21
  -33.31,   -28.14,    37.81
  -74.18,   -13.68,    83.93
   14.52,   -42.82,    67.31
    4.05,   -77.24,    21.48
  -26.15,   -14.46,    16.29
  -20.44,   -28.42,   -81.77
    3.36,     8.32,   -47.07
   11.78,     1.27,  -105.90
    0.29,    -4.14,   -63.18
   17.94,    17.93,   -94.76
  -42.58,    19.35,   -88.38
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -36.04,   -40.30,   141.09
    9.53,    -0.31,    86.93
  -31.65,    13.90,   133.19
   57.95,   -15.46,   117.56
   47.61,   -50.77,    70.77
   17.15,    13.63,    65.72
  -18.66,   -27.96,   -83.55
    4.54,     9.96,   -49.80
   13.45,     2.44,  -108.13
    1.18,    -3.05,   -64.96
   19.67,    19.35,   -96.82
  -40.45,    20.19,   -90.62
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -37.77,   -12.46,   161.28
    7.89,    27.18,   108.18
  -33.77,    41.87,   154.21
   55.30,    12.76,   138.01
   45.26,   -22.59,    91.30
   14.52,    41.15,    86.80
  -19.93,   -26.20,   -80.87
    4.55,     9.39,   -46.23
   13.62,     3.00,  -105.75
    1.01,    -2.91,   -62.12
   19.90,    20.26,   -94.11
  -40.96,    21.01,   -88.11
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -63.59,   -25.39,    89.85
  -17.93,    14.83,    35.60
  -59.33,    28.76,    81.88
   29.46,    -0.95,    65.62
   19.68,   -35.32,    19.56
  -10.28,    27.96,    14.20
  -16.62,   -26.46,   -80.39
    7.80,    10.11,   -47.39
   17.01,     2.68,  -105.88
    4.27,    -2.75,   -62.63
   22.76,    18.94,   -94.93
  -37.48,    21.19,   -88.09
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -54.12,   -25.48,   112.08
   -8.07,    14.01,    58.48
  -49.68,    28.41,   104.24
   38.84,    -0.66,    88.34
   28.55,   -35.18,    41.92
   -0.85,    27.81,    36.85
  -20.27,   -26.79,   -80.76
    3.87,     9.48,   -46.83
   12.36,     3.05,  -105.28
    0.33,    -2.65,   -62.35
   18.25,    19.28,   -93.78
  -41.82,    20.25,   -87.38
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -26.35,   -15.77,   106.75
   19.41,    23.93,    52.47
  -21.72,    38.80,    98.51
   67.14,     8.62,    82.75
   56.73,   -25.72,    36.02
   26.41,    38.14,    32.02
  -23.21,   -25.81,   -81.46
    1.51,     9.98,   -47.33
   10.10,     3.23,  -105.60
   -1.50,    -1.88,   -63.02
   16.35,    19.62,   -94.71
  -43.73,    21.47,   -87.78
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -89.93,   -51.00,   113.60
  -44.24,   -10.30,    59.59
  -85.82,     4.44,   105.78
    3.12,   -25.94,    89.73
   -6.95,   -60.90,    43.36
  -36.99,     3.37,    38.50
  -14.83,   -28.79,   -78.92
    8.79,     7.90,   -45.83
   17.51,     0.66,  -103.96
    5.28,    -4.97,   -60.66
   23.48,    18.01,   -93.10
  -36.98,    18.95,   -86.78
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -48.60,   -52.57,   114.61
   -2.67,   -12.31,    61.24
  -44.17,     2.49,   107.43
   44.44,   -27.01,    91.63
   34.38,   -61.97,    44.99
    4.29,     1.95,    40.37
  -13.59,   -26.78,   -81.62
   11.04,    10.09,   -48.20
   19.43,     2.28,  -106.33
    6.94,    -3.14,   -63.63
   24.80,    19.58,   -95.70
  -34.77,    20.74,   -89.16
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -60.26,   -18.57,   133.56
  -13.79,    21.41,    79.37
  -55.77,    35.71,   125.85
   33.46,     5.81,   109.38
   23.00,   -28.24,    63.37
   -7.53,    34.84,    58.51
  -20.34,   -25.75,   -81.88
    5.18,    10.67,   -48.54
   13.00,     3.19,  -107.27
    1.49,    -2.00,   -64.65
   19.28,    19.91,   -95.99
  -41.50,    21.66,   -89.17
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -62.08,   -25.65,   152.71
  -16.71,    13.93,    99.26
  -57.97,    28.85,   144.70
   31.55,    -1.03,   128.75
   20.56,   -36.20,    82.74
   -9.14,    27.45,    77.66
  -19.21,   -25.63,   -80.18
    5.22,    11.23,   -45.61
   13.64,     4.81,  -105.00
    1.19,    -0.85,   -61.42
   20.02,    21.02,   -94.10
  -40.19,    22.26,   -87.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -49.33,   -11.25,   142.50
   -3.35,    28.99,    88.62
  -44.77,    43.96,   134.21
   43.99,    13.84,   118.34
   34.06,   -20.26,    72.39
    4.30,    43.12,    67.22
  -21.83,   -28.49,   -83.17
    2.63,     8.73,   -49.11
   11.43,     0.87,  -108.25
   -0.89,    -4.03,   -64.98
   16.99,    18.30,   -96.89
  -43.44,    19.20,   -89.86
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -99.03,   -37.21,    96.26
  -53.61,     2.58,    41.75
  -94.96,    17.51,    88.18
   -5.84,   -11.93,    72.35
  -16.43,   -47.05,    26.08
  -45.88,    16.58,    21.41
  -20.74,   -26.76,   -82.67
    2.73,    10.30,   -49.06
   11.97,     2.32,  -107.93
   -0.55,    -2.30,   -64.62
   17.35,    19.07,   -97.22
  -42.56,    20.83,   -90.14
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -77.72,   -59.27,   113.33
