16, 400, PA5-H-Unknown-SampleReadingsTest.txt 6
  -76.26,   -68.97,   110.58
  -30.36,   -28.90,    56.77
  -71.41,   -14.24,   102.88
   17.23,   -43.78,    86.88
    6.89,   -78.68,    40.30
  -23.30,   -15.17,    35.69
  -10.88,   -29.73,   -76.03
   10.91,     6.94,   -40.72
   21.15,     2.23,   -99.59
    8.36,    -5.28,   -56.50
   25.86,    18.86,   -87.72
  -34.50,    17.09,   -82.15
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -34.04,   -33.55,   170.61
   11.91,     6.51,   116.91
  -29.33,    21.13,   162.85
   59.37,    -8.52,   146.91
   49.13,   -43.31,   100.25
   19.04,    20.37,    95.74
   -9.02,   -30.17,   -78.04
   13.23,     6.25,   -42.62
   23.06,     2.00,  -101.70
   10.52,    -5.80,   -58.78
   27.75,    18.46,   -89.87
  -32.49,    16.83,   -83.74
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -21.70,   -18.21,   129.86
   24.35,    21.84,    76.25
  -16.94,    36.44,   122.32
   71.79,     6.88,   106.31
   61.50,   -27.87,    59.76
   31.25,    35.72,    55.13
   -8.25,   -30.65,   -79.22
   14.22,     5.70,   -43.97
   24.45,     0.67,  -102.77
   11.45,    -6.47,   -59.82
   29.34,    17.09,   -90.93
  -30.93,    16.52,   -85.34
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -16.32,   -35.73,   135.51
   29.68,     4.36,    81.89
  -11.46,    18.97,   127.95
   77.28,   -10.62,   111.86
   66.90,   -45.55,    65.30
   36.65,    18.13,    60.79
   -3.03,   -30.23,   -75.80
   19.30,     6.36,   -40.45
   28.93,     1.59,   -99.38
   16.50,    -5.91,   -56.33
   33.99,    18.05,   -87.57
  -26.32,    16.73,   -81.58
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -88.05,   -56.53,    94.48
  -42.18,   -16.32,    40.89
  -83.28,    -1.79,    86.83
    5.48,   -31.34,    70.95
   -4.93,   -66.20,    24.27
  -34.94,    -2.54,    19.84
   -2.70,   -31.26,   -79.25
   18.97,     5.32,   -43.46
   29.70,     0.78,  -102.24
   16.50,    -6.86,   -59.54
   34.34,    17.31,   -90.43
  -25.93,    15.69,   -85.26
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -19.31,   -22.63,   131.46
   26.54,    17.44,    77.71
  -14.60,    31.92,   123.76
   74.07,     2.49,   107.86
   63.73,   -32.40,    61.12
   33.57,    31.31,    56.59
   -5.15,   -31.93,   -78.66
   16.77,     5.09,   -43.46
   27.53,    -0.59,  -102.17
   14.17,    -7.40,   -59.31
   32.19,    16.05,   -90.62
  -28.16,    15.00,   -85.60
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -62.57,   -53.20,    74.09
  -16.72,   -12.98,    20.31
  -58.02,     1.44,    66.38
   30.88,   -27.99,    50.40
   20.36,   -62.80,     3.88
   -9.68,     0.79,    -0.69
   -1.63,   -29.79,   -76.88
   20.35,     6.80,   -41.56
   31.13,     1.67,  -100.21
   17.64,    -5.55,   -57.31
   35.90,    18.28,   -88.38
  -24.47,    17.36,   -83.51
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -38.08,   -40.73,   179.77
    7.79,    -0.70,   126.22
  -33.31,    13.90,   172.18
   55.43,   -15.49,   156.22
   44.93,   -50.40,   109.58
   14.91,    13.12,   105.11
   -3.59,   -29.24,   -78.26
   18.74,     7.26,   -43.19
   28.46,     2.55,  -101.98
   15.89,    -4.82,   -59.12
   33.24,    19.15,   -90.32
  -26.94,    17.74,   -84.21
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -43.88,   -42.05,   166.32
    1.89,    -1.97,   112.67
  -39.25,    12.60,   158.58
   49.47,   -16.99,   142.60
   39.09,   -51.84,    96.15
    8.96,    11.82,    91.49
   -7.91,   -31.04,   -76.04
   14.03,     6.02,   -41.09
