16, 150, PA5-C-Debug-SampleReadingsTest.txt 6
  -15.22,   -27.44,   136.45
   30.64,    12.68,    82.79
  -10.52,    27.29,   128.82
   78.24,    -2.25,   112.84
   67.87,   -37.14,    66.24
   37.75,    26.52,    61.66
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -43.92,   -16.68,   170.62
    1.95,    23.44,   116.95
  -39.21,    38.05,   162.98
   49.55,     8.52,   147.00
   39.18,   -26.38,   100.40
    9.05,    37.28,    95.82
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -35.76,   -13.82,   103.14
   10.10,    26.30,    49.48
  -31.06,    40.91,    95.51
   57.71,    11.37,    79.52
   47.33,   -23.52,    32.93
   17.21,    40.14,    28.35
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -39.12,   -42.77,   144.51
    6.75,    -2.64,    90.85
  -34.41,    11.97,   136.88
   54.35,   -17.57,   120.89
   43.98,   -52.46,    74.30
   13.85,    11.19,    69.72
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -68.62,   -24.04,   151.56
  -22.76,    16.08,    97.89
  -63.92,    30.69,   143.93
   24.85,     1.16,   127.94
   14.47,   -33.74,    81.34
  -15.65,    29.92,    76.77
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -38.49,   -14.37,   191.63
    7.38,    25.76,   137.96
  -33.78,    40.37,   184.00
   54.98,    10.83,   168.01
   44.61,   -24.06,   121.41
   14.48,    39.60,   116.84
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -34.55,   -42.78,   146.10
   11.31,    -2.65,    92.43
  -29.85,    11.96,   138.47
   58.92,   -17.58,   122.48
   48.54,   -52.47,    75.88
   18.42,    11.18,    71.31
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -28.60,   -44.33,   135.50
   17.26,    -4.20,    81.84
  -23.90,    10.40,   127.87
   64.86,   -19.13,   111.88
   54.49,   -54.02,    65.29
   24.36,     9.63,    60.71
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -22.73,   -14.25,   106.08
   23.14,    25.88,    52.42
  -18.02,    40.49,    98.45
   70.74,    10.95,    82.46
   60.37,   -23.94,    35.87
   30.24,    39.72,    31.29
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -71.77,   -35.24,    80.45
  -25.91,     4.89,    26.78
  -67.07,    19.50,    72.81
   21.69,   -10.04,    56.83
   11.32,   -44.93,    10.23
  -18.81,    18.73,     5.65
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -79.93,   -62.43,   103.14
  -34.07,   -22.31,    49.47
  -75.23,    -7.70,    95.50
   13.53,   -37.24,    79.52
    3.16,   -72.13,    32.92
  -26.96,    -8.47,    28.35
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -35.96,   -11.27,   123.18
    9.90,    28.86,    69.51
  -31.26,    43.47,   115.55
   57.50,    13.93,    99.56
   47.13,   -20.96,    52.96
   17.01,    42.70,    48.39
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -70.08,   -65.24,    92.66
  -24.22,   -25.12,    39.00
  -65.38,   -10.51,    85.03
   23.39,   -40.05,    69.05
   13.01,   -74.94,    22.45
  -17.11,   -11.28,    17.87
   -7.38,   -27.27,   -78.41
   13.47,     9.04,   -42.03
   23.01,     6.88,  -101.13
   11.17,    -2.67,   -58.37
   27.20,    23.16,   -88.83
  -32.91,    18.75,   -82.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
